IN,year,expenditures,income,income_log,contributions,dfpa,djpa,founded,age_log,development,education,environment,humanitarian,health,numpart,numpart_log,depth,breadth,partnerships,agreements,monitoring,capacity,design,implementation,financial,un_system,wb_group,scope,ppp,gdp_ratio,memnum_log,idealpoint,pol_avg,geo_hhi,aus_results,aus_multi,aus_strategic,aus_cost,den_eff,den_innov,den_risk,den_comp,den_reform,den_fin,den_cont,mop_off,mop_scci,mop_ra,mop_cets,mop_rf,mop_ar,mop_rde,mop_sr,mop_pdr,mop_ctfr,mop_cpfr,mop_rad,mop_lamp,mop_fa,mop_upi,mop_mhr,mop_pop,mop_exr,mop_ppi,mop_dll,net_strategy,net_governance,net_hrm,net_financial,net_results,net_focus,swe_internal,swe_external,uk_critint,uk_results,uk_cost,uk_poor,uk_strategic,uk_financial,uk_comp,uk_geo,uk_hr,uk_risk,uk_fraud,uk_efficiency,aus_pi,mop_pi,den_pi,net_pi,uk_pi,swe_pi,avg_pi,time_trend,time_trend2,income_log,expenditures_lag,income_lag,contributions_lag,dfpa_lag,djpa_lag,founded_lag,age_log_lag,development_lag,education_lag,environment_lag,humanitarian_lag,health_lag,numpart_lag,numpart_log_lag,depth_lag,breadth_lag,partnerships_lag,agreements_lag,monitoring_lag,capacity_lag,design_lag,implementation_lag,financial_lag,un_system_lag,wb_group_lag,scope_lag,ppp_lag,gdp_ratio_lag,memnum_log_lag,IdealPoint_lag,pol_avg_lag,geo_hhi_lag
OHCHR,2016,223.341385,238.384438,5.473884656,234.688431,3.091589694,2,1994,3.135494216,0,0,0,0,0,17,2.890371758,1,0.5,1.445185879,1,1,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.5,2.5,NA,NA,NA,3,2.5,2,2,1.5,3,NA,NA,NA,NA,-1.133701851,NA,-1.133701851,9,81,5.473884656,232.477227,234.103839,233.452596,3.088831329,2,1994,3.091042453,0,0,0,0,0,17,2.890371758,1,0.5,1.445185879,1,1,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
OHCHR,2017,246.661643,255.820509,5.544476062,253.177254,3.074774173,2,1994,3.17805383,0,0,0,0,0,17,2.890371758,1,0.5,1.445185879,1,1,1,0,0,0,1,0,1,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.247094619,NA,NA,-0.247094619,10,100,5.544476062,223.341385,238.384438,234.688431,3.091589694,2,1994,3.135494216,0,0,0,0,0,17,2.890371758,1,0.5,1.445185879,1,1,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771
OHCHR,2018,274.123127,315.269111,5.753426595,314.430721,3.100035189,2,1994,3.218875825,0,0,0,0,0,17,2.890371758,1,0.5,1.445185879,1,1,1,0,0,0,1,0,1,0,0.205717502,5.247024072,0.70190774,4.208860759,1259.021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14,2.17,2.67,2.83,3.46,2.5,2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002855965,NA,NA,NA,NA,0.002855965,11,121,5.753426595,246.661643,255.820509,253.177254,3.074774173,2,1994,3.17805383,0,0,0,0,0,17,2.890371758,1,0.5,1.445185879,1,1,1,0,0,0,1,0,1,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243
PBF,2011,82.939,59.462,4.085337453,58.091,4.023056742,2.75,2006,1.791759469,0,0,0,0,0,9,2.302585093,1,0.5,1.151292546,0,0,0,0,0,1,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659973404,NA,0.659973404,4,16,4.085337453,90.615,33.376,31.309,4.061930729,2.75,2006,1.609437912,0,0,0,0,0,9,2.302585093,1,0.5,1.151292546,0,0,0,0,0,1,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
PBF,2012,42.493348,81.323028,4.398429224,80.52965,4.009755884,2.75,2006,1.945910149,0,0,0,0,0,11,2.48490665,1,0.5,1.242453325,0,0,0,0,0,1,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.287362685,NA,NA,NA,NA,NA,-0.287362685,5,25,4.398429224,82.939,59.462,58.091,4.023056742,2.75,2006,1.791759469,0,0,0,0,0,9,2.302585093,1,0.5,1.151292546,0,0,0,0,0,1,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
PBF,2013,77.992717,41.230042,3.719167165,40.830009,4.009702464,2.75,2006,2.079441542,0,0,0,0,0,11,2.48490665,1,0.5,1.242453325,0,0,0,0,0,1,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659973404,NA,0.659973404,6,36,3.719167165,42.493348,81.323028,80.52965,4.009755884,2.75,2006,1.945910149,0,0,0,0,0,11,2.48490665,1,0.5,1.242453325,0,0,0,0,0,1,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
PBF,2016,54.629347,58.679596,4.072092068,57.760692,4.015659685,2.75,2006,2.397895273,0,0,0,0,0,12,2.564949357,1,0.5,1.282474679,0,0,0,0,0,1,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2.5,NA,NA,NA,3,3.5,2.5,2.5,2.5,2.5,NA,NA,NA,NA,-0.163870917,NA,-0.163870917,9,81,4.072092068,54.393908,54.089396,53.492573,4.011034011,2.75,2006,2.302585093,0,0,0,0,0,11,2.48490665,1,0.5,1.242453325,0,0,0,0,0,1,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
PIDG,2011,274.294855,92.738625,4.529785052,92.665743,4.005169772,2,2002,2.302585093,0,0,0,0,0,7,2.079441542,1,0.5,1.039720771,0,0,0,1,0,1,0,0,2,0,0.60415294,2.079441542,0.077801934,10,4062.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.848832391,NA,2.848832391,4,16,4.529785052,356.108779,66.562744,66.116455,4.01194891,2,2002,2.197224577,0,0,0,0,0,7,2.079441542,1,0.5,1.039720771,0,0,0,1,0,1,0,0,2,0,0.720339479,1.945910149,0.11458989,10,5102.040816
PIDG,2012,324.520147,182.995606,5.209462142,182.894957,4.002787144,2,2002,2.397895273,0,0,0,0,0,7,2.079441542,1,0.5,1.039720771,0,0,0,1,0,1,0,0,2,0,0.594818393,2.079441542,0.100849615,10,4062.5,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.495627723,NA,NA,NA,NA,NA,1.495627723,5,25,5.209462142,274.294855,92.738625,92.665743,4.005169772,2,2002,2.302585093,0,0,0,0,0,7,2.079441542,1,0.5,1.039720771,0,0,0,1,0,1,0,0,2,0,0.60415294,2.079441542,0.077801934,10,4062.5
PIDG,2013,136.740132,315.90907,5.755454419,315.852588,4.001633337,2,2002,2.48490665,0,0,0,0,0,7,2.079441542,1,0.5,1.039720771,0,0,0,1,0,1,0,0,2,0,0.580442356,2.079441542,0.114996484,10,4062.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.848832391,NA,2.848832391,6,36,5.755454419,324.520147,182.995606,182.894957,4.002787144,2,2002,2.397895273,0,0,0,0,0,7,2.079441542,1,0.5,1.039720771,0,0,0,1,0,1,0,0,2,0,0.594818393,2.079441542,0.100849615,10,4062.5
PIDG,2016,435.599968,130.485131,4.871259282,130.42558,4.00513365,2,2002,2.708050201,0,0,0,0,0,7,2.079441542,1,0.5,1.039720771,0,0,0,1,0,1,0,0,2,0,0.623105608,1.945910149,0.133356815,9.714285714,3877.55102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3,2.5,NA,NA,NA,3.5,3,2.5,3,3,2,NA,NA,NA,NA,0.114577249,NA,0.114577249,9,81,4.871259282,310.150561,49.222327,49.172823,4.010351517,2,2002,2.63905733,0,0,0,0,0,7,2.079441542,1,0.5,1.039720771,0,0,0,1,0,1,0,0,2,0,0.61813173,1.945910149,0.118856561,10,3877.55102
UNAIDS,2008,262.06,288.58,5.664972344,275.04,1.138759914,4.5,1994,2.708050201,0,0,0,0,1,19,2.995732274,0.904761905,0.5,1.355212219,1,0,1,0,0,0,1,0,1,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.339991214,-1.339991214,1,1,5.664972344,219.4,270.97,260.21,1.089224398,4.5,1994,2.63905733,0,0,0,0,1,19,2.995732274,0.904761905,0.5,1.355212219,1,0,1,0,0,0,1,0,1,0,0.251483532,5.247024072,0.684571651,3.789808917,1241.490139
UNAIDS,2010,302.39,267.61,5.589530697,262.74,1.131088256,4.5,1994,2.833213344,0,0,0,0,1,19,2.995732274,0.904761905,0.5,1.355212219,1,0,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.339991214,-1.339991214,3,9,5.589530697,262.06,288.58,275.04,1.138759914,4.5,1994,2.772588722,0,0,0,0,1,19,2.995732274,0.904761905,0.5,1.355212219,1,0,1,0,0,0,1,0,1,0,0.230659785,5.247024072,0.743081138,3.866242038,1241.490139
UNAIDS,2011,303.39,268.61,5.593260513,262.74,1.134743377,4.5,1994,2.890371758,0,0,0,0,1,20,3.044522438,0.909090909,0.5,1.383873835,1,0,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,2,2,3,3,2,2,2.2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.743272541,-1.045415014,-1.339991214,-1.70955959,4,16,5.593260513,302.39,267.61,262.74,1.131088256,4.5,1994,2.833213344,0,0,0,0,1,19,2.995732274,0.904761905,0.5,1.355212219,1,0,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNAIDS,2012,279.91,253.54,5.535521602,247.87,1.107703893,4.5,1994,2.944438979,0,0,0,0,1,20,3.044522438,0.909090909,0.5,1.383873835,1,0,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,2,3,3,2,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.815,4.26,4.39,4.605,4.49,4.11,4.705,4.535,4.4,3.725,4.095,4.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19837457,0.431132729,-1.561963474,NA,NA,NA,-0.443068439,5,25,5.535521602,303.39,268.61,262.74,1.134743377,4.5,1994,2.890371758,0,0,0,0,1,20,3.044522438,0.909090909,0.5,1.383873835,1,0,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
UNAIDS,2013,295.19,285.22,5.653260812,280.34,1.041234532,4.5,1994,2.995732274,0,0,0,0,1,20,3.044522438,0.909090909,0.5,1.383873835,1,0,1,0,0,0,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,4,NA,NA,NA,NA,4.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,NA,NA,3,2,3,2.4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0.393075414,0.489542197,-0.558013138,NA,0.108201491,6,36,5.653260812,279.91,253.54,247.87,1.107703893,4.5,1994,2.944438979,0,0,0,0,1,20,3.044522438,0.909090909,0.5,1.383873835,1,0,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNAIDS,2015,293.94,225.91,5.42013669,219.38,1.07066632,4.5,1994,3.091042453,0,0,0,0,1,21,3.091042453,0.913043478,0.5,1.411128077,1,0,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.247094619,NA,NA,-0.247094619,8,64,5.42013669,295.72,277.64,270.78,1.063829226,4.5,1994,3.044522438,0,0,0,0,1,21,3.091042453,0.913043478,0.5,1.411128077,1,0,1,0,0,0,1,0,1,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716
UNAIDS,2016,226.98,229.59,5.436295109,225.59,1.072184781,4.5,1994,3.135494216,0,0,0,0,1,21,3.091042453,0.913043478,0.5,1.411128077,1,0,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,2.13,2.92,2.85,3.75,3.1,2.5,2.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.5,3,NA,NA,NA,3,3,3,2.5,3,3,NA,0.440967434,NA,NA,-0.215353772,NA,0.112806831,9,81,5.436295109,293.94,225.91,219.38,1.07066632,4.5,1994,3.091042453,0,0,0,0,1,21,3.091042453,0.913043478,0.5,1.411128077,1,0,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
UNAIDS,2017,225.21,232.94,5.45078091,224.9,1.065561036,4.5,1994,3.17805383,0,0,0,0,1,21,3.091042453,0.913043478,0.5,1.411128077,1,0,1,0,0,0,1,0,1,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272830831,NA,NA,0.272830831,10,100,5.45078091,226.98,229.59,225.59,1.072184781,4.5,1994,3.135494216,0,0,0,0,1,21,3.091042453,0.913043478,0.5,1.411128077,1,0,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771
UNCDF,2008,33.068,51.199,3.935720001,44.055,3.572446448,2,1966,3.761200116,1,0,0,0,0,28,3.36729583,0.67,0.75,1.692066155,0,0,1,1,1,1,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,0.068638727,1,1,3.935720001,30.035,33.261,28.497,3.214208423,2,1966,3.737669618,1,0,0,0,0,28,3.36729583,0.67,0.75,1.692066155,0,0,1,1,1,1,1,0,2,0,0.251483532,5.247024072,0.684571651,3.789808917,1241.490139
UNCDF,2010,42.065,41.988,3.737383863,38.045,3.477719664,2,1966,3.80666249,1,0,0,0,0,29,3.401197382,0.67,0.75,1.709101684,0,0,1,1,1,1,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,0.068638727,3,9,3.737383863,43.331,38.431,35.203,3.378209759,2,1966,3.784189634,1,0,0,0,0,28,3.36729583,0.67,0.75,1.692066155,0,0,1,1,1,1,1,0,2,0,0.230659785,5.247024072,0.743081138,3.866242038,1241.490139
UNCDF,2011,52.651,52.566,3.962069523,49.827,3.366394402,2,1966,3.828641396,1,0,0,0,0,29,3.401197382,0.67,0.75,1.709101684,0,0,1,1,1,1,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,0.068638727,4,16,3.962069523,42.065,41.988,38.045,3.477719664,2,1966,3.80666249,1,0,0,0,0,29,3.401197382,0.67,0.75,1.709101684,0,0,1,1,1,1,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNCDF,2012,50.944,55.243,4.011741636,54.139,3.495717305,2,1966,3.850147602,1,0,0,0,0,29,3.401197382,0.67,0.75,1.709101684,0,0,1,1,1,1,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196076113,NA,NA,NA,NA,NA,0.196076113,5,25,4.011741636,52.651,52.566,49.827,3.366394402,2,1966,3.828641396,1,0,0,0,0,29,3.401197382,0.67,0.75,1.709101684,0,0,1,1,1,1,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
UNCTAD,2013,110.4,101,4.615120517,101,1.10480198,1.166666667,1964,3.912023005,1,0,0,0,0,12,2.564949357,0.833333333,0.25,0.534364449,1,0,1,0,0,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.94890027,NA,NA,-5.94890027,6,36,4.615120517,106,103,103,1.087786408,1.166666667,1964,3.891820298,1,0,0,0,0,12,2.564949357,0.833333333,0.25,0.534364449,1,0,1,0,0,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNCTAD,2015,113.5,108.7,4.688591794,108.7,1.078463661,1.166666667,1964,3.951243719,1,0,0,0,0,13,2.63905733,0.769230769,0.25,0.507511025,1,0,1,0,0,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.617628294,NA,NA,-2.617628294,8,64,4.688591794,112.8,113.4,113.4,1.099708995,1.166666667,1964,3.931825633,1,0,0,0,0,13,2.63905733,0.769230769,0.25,0.507511025,1,0,1,0,0,0,1,0,2,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716
UNCTAD,2017,111,106.122564,4.66459469,106.122564,1.124883978,1.166666667,1964,3.988984047,1,0,0,0,0,15,2.772588722,0.666666667,0.25,0.46209812,1,0,1,0,0,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.340604483,NA,NA,-1.340604483,10,100,4.66459469,107,108.082,108.082,1.096861642,1.166666667,1964,3.970291914,1,0,0,0,0,15,2.772588722,0.666666667,0.25,0.46209812,1,0,1,0,0,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771
UNDP,2008,5587.573,5917.898,8.685736597,5421.875,3.408428381,2,1965,3.784189634,1,0,0,0,0,32,3.496507561,1,0.5,1.748253781,0,0,1,0,1,0,1,0,1,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194184288,0.194184288,1,1,8.685736597,4830.294,5373.949,4990.1005,3.384046595,2,1965,3.761200116,1,0,0,0,0,32,3.496507561,1,0.5,1.748253781,0,0,1,0,1,0,1,0,1,0,0.251483532,5.247024072,0.684571651,3.789808917,1241.490139
UNDP,2010,5831.1775,5681.7625,8.645016763,5234.668,3.434012797,2,1965,3.828641396,1,0,0,0,0,32,3.496507561,1,0.5,1.748253781,0,0,1,0,1,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194184288,0.194184288,3,9,8.645016763,5587.573,5917.898,5421.875,3.425027804,2,1965,3.80666249,1,0,0,0,0,32,3.496507561,1,0.5,1.748253781,0,0,1,0,1,0,1,0,1,0,0.230659785,5.247024072,0.743081138,3.866242038,1241.490139
UNDP,2011,5831.1775,5681.7625,8.645016763,5234.668,3.390074958,2,1965,3.850147602,1,0,0,0,0,33,3.526360525,1,0.5,1.763180262,0,0,1,0,1,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,4,3,4,2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.388764421,0.133602071,0.194184288,-0.020326021,4,16,8.645016763,5831.1775,5681.7625,5234.668,3.434012797,2,1965,3.828641396,1,0,0,0,0,32,3.496507561,1,0.5,1.748253781,0,0,1,0,1,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNDP,2012,5263.901,5095.201,8.536054395,4748.588,3.428134392,2,1965,3.871201011,1,0,0,0,0,36,3.610917913,1,0.5,1.805458956,0,0,1,0,1,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,2,3,2,2,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63,3.87,3.845,4.14,3.47,4.765,4.085,3.56,3.64,4.8,3.405,4.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.791435789,-0.486226606,0.399730334,NA,NA,NA,-0.29264402,5,25,8.536054395,5831.1775,5681.7625,5234.668,3.390074958,2,1965,3.850147602,1,0,0,0,0,33,3.526360525,1,0.5,1.763180262,0,0,1,0,1,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
